PLAYER,TEAM,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,AVG
J.Croom,PHI,,,,,,4.23,,,,,,,,,,,,,,,,4.23
A.Okwuegbunam,DEN,,,,,,52.89,32.02,6.01,3.98,,,,,,,,,,,,,23.725
D.Harris,IND,,,,,,11.93,,,13.73,10.76,3.48,3.5,,,,,,,,,,8.68
T.Cannon,CAR,,,,,,11.97,,,,5.18,,4.68,,,,,,,,,,7.276666666666666
G.Swaim,TEN,,,,,,10.93,9.94,,,,5.38,33.43,6.29,27.22,,,,7.64,,,,14.404285714285715
I.Zuber,NE,,,,,,6.98,,4.18,,,,,,,,,,,,,,5.58
C.Newton,NE,,,,,,7.45,,,,,,,,,,,9.66,,,,,8.555
Darr.Williams,KC,,,,,,3.6,,3.02,2.54,,9.17,,9.17,,,20.31,2.8,,14.07,3.94,22.83,9.145
D.Harris,NE,,,,,,6.98,5.7,,,,9.65,,6.28,9.6,,,,,,,,7.642
K.Kirkwood,CAR,,,,,,20.22,,,,,,,,,,,,,,,,20.22
M.Boone,MIN,,,,,,3.21,,,,,,,,3.27,,,,,,,,3.24
J.Hurts,PHI,,,,,,2.51,,,,,,,,,,,,,,,,2.51
A.Mack,NYG,,,,,,8.9,,,44.03,7.42,,,,,,16.78,6.49,,,,,16.723999999999997
A.Abdullah,MIN,,,,,,3.42,,,6.53,,,,4.67,8.34,,3.84,11.03,,,,,6.305
G.Minshew II,JAX,,,,,,1.99,,,,,,,,,,,,,,,,1.99
D.Peoples-Jones,CLE,,,,,,7.75,29.04,,,22.16,,,33.59,44.48,27.03,,25.51,13.67,13.16,,,24.043333333333333
T.Davis,JAX,,,,,,11.19,,,,,,,,,,,,,,,,11.19
T.Johnson,NYJ,,,,,,4.6,,5.0,,,32.91,14.43,13.78,,24.0,,8.51,,,,,14.747142857142858
R.Seals-Jones,KC,,,,,,8.82,,,,,,,,,,,,,,,,8.82
E.St. Brown,GB,,,,,,9.68,,24.83,,,3.81,14.94,15.1,10.12,,15.56,13.99,,14.07,7.52,,12.962
D.Mims,NYJ,,,,,,,77.81,35.45,82.73,,71.26,68.51,51.74,,30.96,19.67,18.97,,,,,50.78888888888889
M.Kemp,KC,,,,,,,6.68,,,,,,,,,,,,,,,6.68
D.Keene,NE,,,,,,,9.43,,,,,,,,20.16,,13.95,,,,,14.513333333333334
A.Carr,NO,,,,,,,5.87,4.03,,,,,,,,9.68,9.12,,,,,7.174999999999999
B.Zylstra,CAR,,,,,,,5.17,,8.44,,,,,19.26,,,,,,,,10.956666666666669
I.Nauta,DET,,,,,,,5.3,,,4.68,,,,,,,,,,,,4.99
S.Perine,CIN,,,,,,,2.47,3.39,,5.38,6.99,4.16,,6.97,,12.39,,,,,,5.964285714285714
D.Washington,KC,,,,,,,6.68,,,,,,,,,,,,,,,6.68
B.Ellefson,JAX,,,,,,,5.78,,,,21.13,6.65,,,,,,,,,,11.186666666666667
J.Huntley,PHI,,,,,,,3.57,,,,,,,,,,4.9,,,,,4.235
H.Butler,PHI,,,,,,,4.14,,,,,,,,,,,,,,,4.14
O.Beckham Jr.,CLE,,,,,,,13.92,,,,,,,,,,,,,,,13.92
T.Pope,LAC,,,,,,,,21.06,,,7.38,1.98,,,,,,,,,,10.139999999999999
L.Bell,KC,,,,,,,,8.18,2.38,,3.62,6.22,9.03,15.21,3.85,11.61,,,18.07,,,8.685555555555556
A.Dillon,GB,,,,,,,,4.16,,,,,,,,8.03,,,,3.65,,5.28
V.Smith,NYJ,,,,,,,,9.66,,,,,,,,,16.93,,,,,13.295
E.Penny,NYG,,,,,,,,4.02,4.54,,,,,,5.15,,,,,,,4.569999999999999
M.Perry,MIA,,,,,,,,8.01,7.27,15.49,25.87,4.6,,12.61,,,6.48,,,,,11.475714285714286
N.Bellore,SEA,,,,,,,,5.0,,,,,,,,,,,,,,5.0
J.Johnson,NO,,,,,,,,18.35,,,,,,5.81,28.65,8.06,4.45,,,,,13.064000000000002
T.Lewis,NO,,,,,,,,5.5,,,,,12.45,,3.56,,,,,,,7.169999999999999
J.Proche,BAL,,,,,,,,7.06,,,6.69,9.37,,,,,,,,,,7.706666666666666
C.Thompson,CAR,,,,,,,,5.46,,7.69,,,,,,,,,,,,6.575
J.Crawford,TEN,,,,,,,,5.0,,,,,,,,,,,,,,5.0
R.James,SF,,,,,,,,,94.86,37.26,,13.77,,13.14,42.58,9.25,38.8,,,,,35.66571428571429
M.Hollins,MIA,,,,,,,,,9.07,12.0,10.13,16.12,5.59,44.96,38.74,35.71,3.14,,,,,19.495555555555555
A.Brown,TB,,,,,,,,,39.25,48.24,62.32,13.48,,38.7,38.2,25.99,80.43,17.67,21.34,,52.51,39.83
R.Ridley,CHI,,,,,,,,,12.11,,,8.68,,,,,,15.89,,,,12.226666666666667
K.Ballage,LAC,,,,,,,,,11.44,23.23,26.55,,10.46,9.15,,12.29,,,,,,15.520000000000001
R.Cracraft,SF,,,,,,,,,34.88,,,,,,8.79,,11.24,,,,,18.303333333333335
Jak.Johnson,NE,,,,,,,,,9.07,23.08,,,7.57,,6.0,,,,,,,11.43
D.Foster,ARI,,,,,,,,,6.9,,,,,,,,,,,,,6.9
A.Morris,NYG,,,,,,,,,3.68,,,,6.9,,,4.21,6.49,,,,,5.32
J.Reed,LAC,,,,,,,,,1.62,,,,,,,,,,,,,1.62
J.Allen,BUF,,,,,,,,,,2.18,,,,,,,,,,,,2.18
D.Foreman,TEN,,,,,,,,,,6.26,,,,,,,,,,,,6.26
A.Walter,SF,,,,,,,,,,2.25,,,,,,,,,,,,2.25
T.Fumagalli,DEN,,,,,,,,,,14.11,5.41,23.56,12.82,30.49,,6.36,15.87,,,,,15.517142857142858
T.Conklin,MIN,,,,,,,,,,11.7,,11.98,5.36,23.53,27.0,28.2,32.57,,,,,20.048571428571428
L.Miller,CHI,,,,,,,,,,10.95,,,,,,,,,,,,10.95
S.Ahmed,MIA,,,,,,,,,,5.46,25.23,,,,28.07,2.8,5.75,,,,,13.462
D.Ogunbowale,JAX,,,,,,,,,,10.64,9.77,,8.53,3.4,5.24,19.17,27.91,,,,,12.094285714285714
A.Collins,SEA,,,,,,,,,,10.79,,,,,,,,,,,,10.79
J.Hill,BAL,,,,,,,,,,3.87,,13.06,8.82,,6.33,,,,4.04,,,7.223999999999999
R.Smith,CAR,,,,,,,,,,5.18,,4.68,,8.0,21.67,10.47,4.45,,,,,9.075000000000001
C.Prosise,HOU,,,,,,,,,,3.84,6.33,6.5,,6.7,,,,,,,,5.8425
N.Westbrook-Ikhine,TEN,,,,,,,,,,6.97,7.13,,,7.62,,12.4,8.06,17.12,,,,9.883333333333333
T.Godwin,JAX,,,,,,,,,,19.39,,,,,,,24.73,,,,,22.060000000000002
A.Jeffery,PHI,,,,,,,,,,8.01,10.8,24.0,8.34,12.55,22.15,8.5,,,,,,13.478571428571428
J.Badet,WAS,,,,,,,,,,8.44,,,,,,,,,,,,8.44
D.Bryant,BAL,,,,,,,,,,,28.38,25.93,,,21.72,9.76,,8.43,7.21,,,16.904999999999998
D.Ozigbo,JAX,,,,,,,,,,,13.86,,,13.42,4.29,3.89,,,,,,8.865
D.Moncrief,NE,,,,,,,,,,,9.35,,,,,,,,,,,9.35
D.Carrier,LV,,,,,,,,,,,3.93,,,,,,,,,,,3.93
A.Callaway,MIA,,,,,,,,,,,6.3,5.62,,8.16,,,,,,,,6.6933333333333325
E.Saubert,JAX,,,,,,,,,,,5.22,,4.37,3.4,,,4.7,,,,,4.4225
A.Dalton,DAL,,,,,,,,,,,2.42,,,,,,,,,,,2.42
J.Thomas,NE,,,,,,,,,,,7.46,,,,,,,,,,,7.46
P.Walker,CAR,,,,,,,,,,,6.07,,,,,,,,,,,6.07
M.Sanu,DET,,,,,,,,,,,,23.6,10.92,15.93,28.2,35.5,47.02,,,,,26.861666666666668
Ty.Johnson,LAC,,,,,,,,,,,,30.89,2.02,52.04,47.41,20.37,14.59,,,,,27.88666666666667
G.Tate III,NYG,,,,,,,,,,,,53.6,34.46,30.58,21.82,,,,,,,35.115
J.Williams,DET,,,,,,,,,,,,13.52,,,,,,,,,,13.52
D.Washington,MIA,,,,,,,,,,,,19.48,,16.62,,,,,,,,18.05
W.Gallman Jr.,NYG,,,,,,,,,,,,17.7,,27.07,,10.95,,,,,,18.573333333333334
T.Williams,CIN,,,,,,,,,,,,4.86,,10.92,,,4.4,,,,,6.726666666666667
B.Dillon,MIN,,,,,,,,,,,,4.4,,,,,,,,,,4.4
P.Mahomes,KC,,,,,,,,,,,,3.41,,,,8.97,,,,,,6.19
K.Warring,HOU,,,,,,,,,,,,7.75,6.91,,13.86,15.9,,,,,,11.105
T.Taylor,CLE,,,,,,,,,,,,10.58,,,,,,,,,,10.58
M.Stafford,DET,,,,,,,,,,,,6.68,,,,,,,,,,6.68
L.Willson,BAL,,,,,,,,,,,,18.21,16.27,,,,,,,,,17.240000000000002
C.Hansen,HOU,,,,,,,,,,,,,48.25,57.35,22.59,23.34,24.87,,,,,35.28
Du.Johnson,HOU,,,,,,,,,,,,,24.69,11.5,,,,,,,,18.095
K.Lamm,CLE,,,,,,,,,,,,,5.02,,,,,,,,,5.02
C.Woerner,SF,,,,,,,,,,,,,9.8,3.07,,,5.1,,,,,5.989999999999999
B.Mayfield,CLE,,,,,,,,,,,,,6.36,,,,,,0.83,,,3.595
S.Anderson,LAC,,,,,,,,,,,,,8.16,,,35.01,17.59,,,,,20.253333333333334
T.Riddick,LV,,,,,,,,,,,,,2.55,,,,23.72,,,,,13.135
M.Schreck,CIN,,,,,,,,,,,,,6.41,,,,,,,,,6.41
B.Allen,CIN,,,,,,,,,,,,,9.01,,,,,,,,,9.01
J.Hawkins,PIT,,,,,,,,,,,,,2.84,,,,,,,,,2.84
A.Brewer,TEN,,,,,,,,,,,,,4.05,,,,,,,,,4.05
Di.Johnson,PIT,,,,,,,,,,,,,,29.37,73.2,72.28,31.67,56.48,,,,52.60000000000001
L.Treadwell,ATL,,,,,,,,,,,,,,5.53,4.97,11.82,15.45,,,,,9.442499999999999
S.Mitchell,HOU,,,,,,,,,,,,,,52.78,,14.66,6.69,,,,,24.709999999999997
C.Parkinson,SEA,,,,,,,,,,,,,,12.77,,,,,,,,12.77
T.Austin,GB,,,,,,,,,,,,,,6.51,,8.51,4.62,,,,,6.546666666666667
J.Scott,NYJ,,,,,,,,,,,,,,10.58,,,,,,,,10.58
P.Hart,SEA,,,,,,,,,,,,,,4.37,,,,,,,,4.37
B.Howell,HOU,,,,,,,,,,,,,,18.42,,,,,,,,18.42
Q.Watkins,PHI,,,,,,,,,,,,,,3.51,17.03,30.89,35.58,,,,,21.752499999999998
R.Foster,WAS,,,,,,,,,,,,,,28.5,7.55,10.11,,,,,,15.386666666666665
D.Asiasi,NE,,,,,,,,,,,,,,9.98,6.32,21.36,32.23,,,,,17.472499999999997
A.Auclair,TB,,,,,,,,,,,,,,10.51,,,,,,,,10.51
L.Humphrey,NO,,,,,,,,,,,,,,,28.36,,10.56,5.3,,,,14.74
D.Evans,TEN,,,,,,,,,,,,,,,10.92,12.0,,,,,,11.46
J.Kumerow,BUF,,,,,,,,,,,,,,,7.87,,,,,,,7.87
H.Bryant,DET,,,,,,,,,,,,,,,19.02,,6.44,,,,,12.73
E.Turner,ARI,,,,,,,,,,,,,,,6.75,,,,,,,6.75
S.Phillips,HOU,,,,,,,,,,,,,,,4.66,,,,,,,4.66
J.Holtz,CHI,,,,,,,,,,,,,,,9.65,,,,,,,9.65
E.Tomlinson,BAL,,,,,,,,,,,,,,,15.15,,,,,,,15.15
N.Gates,NYG,,,,,,,,,,,,,,,6.56,,,,,,,6.56
J.Bradley,CLE,,,,,,,,,,,,,,,,54.99,,,,,,54.99
D.Pettis,NYG,,,,,,,,,,,,,,,,17.87,21.27,,,,,19.57
D.Dafney,GB,,,,,,,,,,,,,,,,7.58,11.55,,,,,9.565000000000001
S.Neal,BUF,,,,,,,,,,,,,,,,5.76,,,,,,5.76
D.Brown,NYJ,,,,,,,,,,,,,,,,5.36,7.45,,,,,6.405
M.Hall,CLE,,,,,,,,,,,,,,,,11.41,,,,,,11.41
T.Irwin,CIN,,,,,,,,,,,,,,,,10.44,,,,,,10.44
L.Bellamy,DEN,,,,,,,,,,,,,,,,3.5,,,,,,3.5
C.Reynolds,JAX,,,,,,,,,,,,,,,,4.45,,,,,,4.45
S.DeValve,ARI,,,,,,,,,,,,,,,,9.19,,,,,,9.19
J.Ward,ARI,,,,,,,,,,,,,,,,,4.23,,,,,4.23
A.Williams,BUF,,,,,,,,,,,,,,,,,4.66,,,,,4.66
G.Dieter,KC,,,,,,,,,,,,,,,,,17.34,,,,,17.34
K.Rader,PIT,,,,,,,,,,,,,,,,,4.18,,,,,4.18
D.Carter,CHI,,,,,,,,,,,,,,,,,,28.58,,,,28.58
M.Crosby,GB,,,,,,,,,,,,,,,,,,,4.17,,,4.17
J.Haeg,TB,,,,,,,,,,,,,,,,,,,,,5.97,5.97
